component_id,canonical_name,source_count,sources_present,has_regulatory_signal,has_safety_signal,regulatory_signal_count,safety_signal_count,total_ensayos_clinicos,ensayos_completados,tasa_no_completado,tasa_riesgo_toxicidad,interaction_degree_drugbank,created_from_primary_source
COMP_B2429E7E7958,Phosphatidylserine,2,FDA Directory | AACT / ClinicalTrials,true,false,1,0,8,4,0.125,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_5EF36574B548,Plant stanol esters,2,FDA Directory | AACT / ClinicalTrials,true,true,1,1,1,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_8652771FFBD3,Polygonum cuspidatum,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,1,1,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_5030A6666E7D,Probiotics,2,ODS | AACT / ClinicalTrials,false,false,0,0,195,106,0.05641025641025641,0.0,0,ODS
COMP_F5A29301F61D,Propionyl-L-Carnitine,2,DSLD | AACT / ClinicalTrials,false,false,0,0,5,3,0.4,0.4,0,DSLD
COMP_84DE4BDCE9AE,S-Methylmethionine,2,DSLD | PubChem,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_AE2F72F71DC0,S-allylcysteine,2,DSLD | PubChem,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4FE72D3747DD,Terpinen-4-ol,2,DSLD | AACT / ClinicalTrials,false,false,0,0,1,1,0.0,0.0,0,DSLD
COMP_713DC9DF42D4,Thiamin,2,ODS | AACT / ClinicalTrials,false,false,0,0,4,3,0.0,0.0,0,ODS
COMP_7FB156F787BC,Tianeptine,2,FDA Directory | AACT / ClinicalTrials,true,false,1,0,7,4,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_5CBB5AD1E323,Vaccinium macrocarpon,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,2,2,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_D691B9C2718F,Valerian,2,ODS | AACT / ClinicalTrials,false,false,0,0,5,3,0.0,0.0,0,ODS
COMP_29CF8BB2A0B0,Vitamin A (retinyl palmitate),2,DSLD | AACT / ClinicalTrials,false,false,0,0,2,1,0.0,0.0,0,DSLD
COMP_812FF5869544,Vitamin B,2,DSLD | AACT / ClinicalTrials,false,false,0,0,6,4,0.16666666666666666,0.0,0,DSLD
COMP_2F96B476B663,Vitamin D (ergocalciferol),2,DSLD | AACT / ClinicalTrials,false,false,0,0,3,2,0.3333333333333333,0.0,0,DSLD
COMP_6BA592407A6A,Vitamin E (alpha-tocopherol),2,DSLD | ChEBI,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_308C9A7DABF7,Vitamin E (delta tocotrienol),2,DSLD | AACT / ClinicalTrials,false,false,0,0,1,0,0.0,0.0,0,DSLD
COMP_927AAC8EA873,Whey,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,22,19,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_2DC9C37A7500,YK-11,2,FDA Directory | PubChem,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_1CC0C533BD79,Zinc L-Carnosine,2,DSLD | AACT / ClinicalTrials,false,false,0,0,1,0,0.0,0.0,0,DSLD
COMP_35A1A59A27EB,Zinc-l-Carnosine,2,DSLD | AACT / ClinicalTrials,false,false,0,0,1,0,0.0,0.0,0,DSLD
COMP_0B8F9512F3CB,alanyl-glutamine,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,6,1,0.5,0.0,0,Curated_Supplement_Component_Target
COMP_C02A52E93FF5,alpha-galactosidase,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,3,2,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_6D4983B0A00D,ascorbyl palmitate,2,Curated Alias | RxNorm,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_9A487DBEE2A6,beetroot,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,12,11,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_FD02B1677F04,beta-glucan,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,16,8,0.25,0.0,0,Curated_Supplement_Component_Target
COMP_993F432D66A5,black pepper preparation,2,Curated Alias | RxNorm,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_872706D72612,coconut water,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,3,1,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_2671E7AB4CBB,"collagen, hydrolyzed",2,Curated Alias | RxNorm,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_D68E5EEA7320,colostrum,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,9,6,0.1111111111111111,0.0,0,Curated_Supplement_Component_Target
COMP_D818248CE2B3,dextrin,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,5,2,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_062B6745C497,dextrose,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,90,54,0.1111111111111111,0.0,0,Curated_Supplement_Component_Target
COMP_392D1585BCA1,egg yolk,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,1,1,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_A2065226621B,fiber,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,21,13,0.047619047619047616,0.0,0,Curated_Supplement_Component_Target
COMP_571B68FEAA77,galactooligosaccharides,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,1,0,1.0,0.0,0,Curated_Supplement_Component_Target
COMP_8F63E852ED34,green tea leaf extract,2,Curated Alias | RxNorm,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_1E94724B2665,guarana,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,4,2,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_08E1F0BC18AB,iron glycinate,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,1,1,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_33BA7CDDD0B1,isomaltulose,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,10,9,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_7E6BED95B9C6,keratin,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,2,1,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_C5CCD73DD6FD,"linoleic acids, conjugated",2,Curated Alias | RxNorm,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_4500B5DBAFB3,manganese sulfate,2,Curated Alias | RxNorm,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_4B30AB95B997,pea protein,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,8,7,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_14223AB15C02,pyridoxal phosphate,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,1,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_D55E848C8E07,silicon dioxide,2,Curated Alias | RxNorm,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_BD382E1E987A,soy protein,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,20,16,0.05,0.0,0,Curated_Supplement_Component_Target
COMP_4E766D85B641,spinach,2,Curated Alias | AACT / ClinicalTrials,false,false,0,0,5,3,0.2,0.0,0,Curated_Supplement_Component_Target
COMP_EF900489A5EB,""" 7a-methyl-estr-4-en-3,17-dione""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CB17A61AB6AC,"""(25)-D-Spirosta-3,5-Diene""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_98468F138AE1,"""(2r,3r)-2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl] butane-1,4-diol;(2r,3r,4s,5s,6r)- 6-(hydroxymethyl)oxane-2,3,4,5-tetrol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5BDDF839517E,"""(2r,3r,4s,5s,6r)-6- (hydroxymethyl)oxane-2,3,4,5-tetrol, s)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-decanone""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B7E0D2F5454C,"""(3s,4s)-4-[(3,4-dimethoxyphenyl)methyl]-3-hydroxy-3-[[3-methoxy-4-[(2s,3r,4s,5r,6r)-3,4,5-trihydroxy-6-(hydroxymethyl) oxan-2-yl]oxy- phenyl]methyl]oxolan-2-one,(2r,3r)-2,3-bis[(4-hydroxy-3-methoxyphe""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D96AC6A9C8E2,"""1, 3, N-Dipropyl-7-Propargylxanthine""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7A110958017F,"""1,2-di-galloyl-4,6hexahydroxydiphenoyl-D-glucose""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6EC4D276E7DF,"""13-Ethyl-3-Methoxy-Gona-2,5(10)-Diene-17-One""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_08569C1B6C44,"""15,16-Dihydrotanshinone I""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B865AEEE5517,"""17 beta-[1-ketoethyl]-androstane-3-one,17a-ol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_11DAE03ADC5E,"""17 beta-hydroxy 2 alpha,17beta-dimethyl 5 alpha-androstan 3-one azine""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3D148658FEFB,"""17b-hydroxy-2a,17b-dimethyl-5a-androstan-3-one-azine""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7F133F411ECB,"""17beta-(1-ketoethyl)-androstane-3-one, 17a-ol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1BF96B3C78FF,"""17beta-[{1-Ketoethyl}-androsta-1, 4-diene-3-one,17a-ol]""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D9B8883E9215,"""17beta-hydroxy 2alpha,17alpha-dimethyl 5alpha-androstan 3-one azine""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B82955653BC4,"""2, 17a-dimethyl-17b-hydroxy-5a-androst-2-ene""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_AEC04D1E6AAB,"""2, 17a-dimethyl-17b-hydroxy-5a-androstan-1-ene-3-one""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_859921AA1CA1,"""25-d-spirosta-3, 5-diene""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_47019D83579C,"""26-diol, 5 alpha-furostan-12-one-3 beta, 22, 26-triol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B4D409B0C4AB,"""2a 17a -dimethyl 17a hydroxy, 5a etiocholan 3-one""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8C8FA56FFE5D,"""2a, 17a -dimethyl-5a androstan, 17b-ol 3, 3-azine""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E7487593A8CA,"""2a, 17a-dimethyl-17b-hydroxy-5a-androstan-3-one""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8B38A6F6D6DA,"""3,3'-dihydroxy-B-carotene-4,4'-dione""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FF8A02ED51F7,"""4-Androstene-3,6,17-trione""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_35E57E72A20B,"""5-alpha-furost-20(22)-en-12-one-3 beta, 26-diol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3BE080CC238C,"""5-alpha-furostan-12-one-3 beta, 22, 26-triol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E103D075D229,"""5-androstene-3alpha,17beta-diol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F7EED34A8871,"""5alpha-spirostan-2alpha,3beta, 5alpha-triol-6-OH""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_42843155929E,"""6 Bromo 3, 17 dioxoetioallochalane""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_460195CADE6D,"""6, 17 keto etiocholeva-3-ol 3, 17 ketoetiochol-triene""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_EB62772247C8,"""7a-alpha-methyl-estra-4-en-3,17-dione""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7B50C6E13218,"""Delta 2,3?-blindoline-2?,3-dione""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_51F05459ECDB,"""N, 2, 3-Trimethyl-2-isopropyl Butanamide""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4E0D2BA11FF2,"""P-menthane-3,8-Diol""",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5209A5136CA2,(2S)-3-(4-cyanophenoxy) -N-[4-cyano-3-(triflurometh)phenyl]-2-methylpropanamide,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A7ED00149EEC,"1,4 DMAA",1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_B9435267EDB9,"1,5-Dimethylhexylamine1,5-DMHA2-amino-6-methylheptane2-aminoisoheptaneOctodrine",1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_04D30394905A,1-Androstenolone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E0CDB26702A4,1-deoxynojirimycin,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C107F25A9B7D,1-deoxynojirimycin - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9DD17ACDB620,1-deoxynojirimycin - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_EE7CD1F15F37,1-deoxynojirimycin - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DA85C2D6FC03,1-deoxynojirimycin - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8D1B191F3114,1-deoxynojirimycin - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A73ECA6BD555,1-deoxynojirimycin - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_95A415505470,1-deoxynojirimycin - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_ED802BC165A7,10-Hydroxy-2-Decanoic Acid,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_628231444C83,17 alpha methyl 17 beta hydroxy 5 alpha androst 2 ene,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9F78CB66B122,17a-ethyl-estr-5(6)-ene-3B-diol,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0BEA4832E928,18-Methylestr-4-en-3-one-17b-ol,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F54B950715B6,2-(carbamimidoyl-methyl-amino) ethoxyphosphonic acid,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BB9E7084581A,2-(nitrooxy)ethyl 2-amino-3-methylbutanoate,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_44471C167212,2-methylnaphthalene,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_32E27615DB73,3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_957A58F4E19A,3-Alpha-Hydroxyetioallocholan-17-one,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8B1D4A9C4AA5,3-Ketosteroid,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_459A225923CF,3-Ketosterone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B34CB86A2A59,3-acetyl-11-keto-beta-boswellic acid,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_25BBBC6CA87E,3-deoxy 7-oxo DHEA,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9CC1E7728EB3,3-desoxy-7-KETO-DHEA,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_080940CA9663,3-hydroxy-5alpha-androst-1-en-17-one,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6F3C655EC12B,3b-Enanthoxyandrost-1-en-17-one,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_274D56C53330,3beta-hydroxy-5alpha-androst-1-en-17-one,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_10F4D5461D7F,4 Androstene 4 chloro 17 alpha methyl 3 beta 17 beta diol,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F52EBD612606,4'-hydroxy-3'-methoxyisoflavone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4FC394AE1920,4'-hydroxy-3'-methoxyisoflavone-7,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4C5ABA5C7F4F,4-DHEA,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8EFC8564554B,4-Hydroxyandrostenedione,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_977D5BF6A43D,4-Methyl-2-Pyridinamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CD4EE9A5ACEE,4-Phytase,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_00F27A1FFDF2,4-androsterone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9A6AA145F8C5,5 alpha-furost-20(22)-en-12-one-3 beta,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3D69A4846F11,5-Alpha-Hydroxy Laxogenin,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E5D2E46C8C4F,5-Alpha-Hydroxy-Laxogenin,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_BEFB9D645E6F,5-Aminoimidazole-4-Carboxamide Ribonucleotide,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E2173A7A3E36,5-Campestenone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_428846877F79,5-HTP (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_50EB2124F212,5-HTP - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_699C08A1A675,5-HTP - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3575BAB39BAB,5-HTP - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2FD92C08E6BD,5-HTP - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E33DD8671A13,5-HTP - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FAA8833B3F61,5-HTP - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BB1BC3DC60C5,5-Methoxytryptamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_70F8FB7EFBC3,5-aminolevulinic acid phosphateNatuALA,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_F8096CCA73C6,5-androsten-3beta-ol-17-one,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_593EEAFCAA92,5-methyltetrahydrofolate glucosamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7F8833F6861A,6-Bromoandrostenedione,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2AAE3A3D264B,6-Ketodiosgenin,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6C5DD931DAA0,6-Ketoprogesterone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7A930B599FA7,6-Methoxybenzoazolinone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C6204A007BE2,6-Paradol,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1E6F21D1D659,7-Alpha-Hydroxy-DHEA,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_60C39CA7F465,7-Beta-Hydroxy-DHEA,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_55DA043C9FCE,7-HMG7-hydroxy7-OH7-OH-MIT7-OH-mitragynine7-OHMG7-OHMZ,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_58C6A6019EE9,7-Hydroxy-DHEA (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4D55695202F4,7-Hydroxyfrullanolide,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DC47479224C9,7-KETO-DHEA,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_29737C7F659A,7-Methylrosmanol,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3C39B52E8A3B,8-Bromo-7-Methoxychrysin,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_71D97F0DAA43,AC-262536ACP-105,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_65A9DD36679D,Acacia rigidula,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_36CA99A27E6A,Acetyl L-Tyrosine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CA37D3781E6D,Acetyl-L-Carnitine Arginate,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_31C68AE0016C,Acetyl-L-Carnitine-L-Arginine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6A26B2A81651,Acetyl-L-Tyrosine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_151632B007D8,Acetyl-l-glutathione,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B6328BF6AD9B,Alanine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E09857AC7F21,Amanita muscaria,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_C63F6B9C5685,Arginine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_924684EAD6FC,Arginine-L-malate,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8159CE27B2F5,Artepillin C,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_665760300D07,Aspartic Acid (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_040C59F97F30,B. brevia,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DB7EF1974AF3,Boronoethyl L-cysteine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4CE84D04B58C,Botanical Dietary Supplements,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_B99C08FC77EB,Botanical Dietary Supplements - Background Information,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_0E8C4869DC76,Botanical Supplement Fact Sheets,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_F398283C319D,Bromyl-7 Glycosylated Bromelain,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0A00E6B683B4,C-Phycocyanin,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CB1BD45743FA,C-Phycocyanin - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_539A26883143,C-Phycocyanin - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4C061D1A9864,C-Phycocyanin - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_46D401E8ADAA,C-Phycocyanin - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7E0B5817EA30,C-Phycocyanin - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3364A2CCFE94,C-Phycocyanin - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E83BE2D75C6B,COVID-19 - Suplementos dietéticos en tiempos de la COVID-19,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_2DFCA3F3B048,Calcium 2-aminoethylphosphate,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7EE92844985A,Calcium in combination with Vitamin D,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_57B948457F98,"Cancer: Antioxidants Vitamin C, Vitamin E, and Coenzyme Q10 (AHRQ)",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_71A94CF86403,"Cardiovascular Disease: Antioxidants Vitamin C, Vitamin E, and Coenzyme Q10 (AHRQ)",1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_401293949CEC,Carnitine &mdash; Health Professional Fact Sheet (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D83A406217A4,Carnitine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2B23C0C8C100,Choline - Colina en espanol,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_BF5F43876661,Citrus sinensis fruit,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_0CF063FD7E2B,Coenzyme Q-10,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_52EACCC6398B,Coenzyme Q-10 (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DB0ADC409216,Coenzyme Q10 (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_26A913E0682B,Coenzyme Q10 (PDQ&reg;) - Information for Health Professionals (NCI),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
